index,date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg,rolling_avg
3819,2022-01-17,California,State,Total,2582.0,100.0,1544.28571428571,100.0,1603.7142857142858
3820,2022-01-18,California,State,Total,1961.0,100.0,1638.85714285714,100.0,1551.4285714285713
3838,2022-01-19,California,State,Total,1346.0,100.0,1622.0,100.0,1563.857142857143
3846,2022-01-20,California,State,Total,1118.0,100.0,1603.71428571428,100.0,1475.2857142857142
3851,2022-01-21,California,State,Total,1198.0,100.0,1551.42857142857,100.0,1387.857142857143
3867,2022-01-22,California,State,Total,1414.0,100.0,1563.85714285714,100.0,1360.142857142857
3877,2022-01-23,California,State,Total,708.0,100.0,1475.28571428571,100.0,1316.857142857143
3885,2022-01-24,California,State,Total,1970.0,100.0,1387.85714285714,100.0,1333.5714285714287
3897,2022-01-25,California,State,Total,1767.0,100.0,1360.14285714285,100.0,1337.0
3906,2022-01-26,California,State,Total,1043.0,100.0,1316.85714285714,100.0,1445.857142857143
3913,2022-01-27,California,State,Total,1235.0,100.0,1333.57142857142,100.0,1603.4285714285713
3924,2022-01-28,California,State,Total,1222.0,100.0,1337.0,100.0,1992.142857142857
3937,2022-01-29,California,State,Total,2176.0,100.0,1445.85714285714,100.0,2319.0
3949,2022-01-30,California,State,Total,1811.0,100.0,1603.42857142857,100.0,2663.8571428571427
3959,2022-01-31,California,State,Total,4691.0,100.0,1992.14285714285,100.0,2741.285714285714
3962,2022-02-01,California,State,Total,4055.0,100.0,2319.0,100.0,2880.4285714285716
3979,2022-02-02,California,State,Total,3457.0,100.0,2663.85714285714,100.0,2749.285714285714
3989,2022-02-03,California,State,Total,1777.0,100.0,2741.28571428571,100.0,2719.285714285714
3999,2022-02-04,California,State,Total,2196.0,100.0,2880.42857142857,100.0,2663.5714285714284
4009,2022-02-05,California,State,Total,1258.0,100.0,2749.28571428571,100.0,2611.285714285714
4012,2022-02-06,California,State,Total,1601.0,100.0,2719.28571428571,100.0,2604.285714285714
4024,2022-02-07,California,State,Total,4301.0,100.0,2663.57142857142,100.0,2754.4285714285716
4034,2022-02-08,California,State,Total,3689.0,100.0,2611.28571428571,100.0,2816.0
4045,2022-02-09,California,State,Total,3408.0,100.0,2604.28571428571,100.0,2877.0
4058,2022-02-10,California,State,Total,2828.0,100.0,2754.42857142857,100.0,2795.5714285714284
4065,2022-02-11,California,State,Total,2627.0,100.0,2816.0,100.0,2523.5714285714284
4075,2022-02-12,California,State,Total,1685.0,100.0,2877.0,100.0,2303.0
4088,2022-02-13,California,State,Total,1031.0,100.0,2795.57142857142,100.0,2067.4285714285716
4092,2022-02-14,California,State,Total,2397.0,100.0,2523.57142857142,100.0,1880.0
4108,2022-02-15,California,State,Total,2145.0,100.0,2303.0,100.0,1709.4285714285713
4116,2022-02-16,California,State,Total,1759.0,100.0,2067.42857142857,100.0,1596.0
4127,2022-02-17,California,State,Total,1516.0,100.0,1880.0,100.0,1530.7142857142858
4138,2022-02-18,California,State,Total,1433.0,100.0,1709.42857142857,100.0,1289.0
4147,2022-02-19,California,State,Total,891.0,100.0,1596.0,100.0,1209.142857142857
4156,2022-02-20,California,State,Total,574.0,100.0,1530.71428571428,100.0,1101.4285714285713
4162,2022-02-21,California,State,Total,705.0,100.0,1289.0,100.0,997.0
4170,2022-02-22,California,State,Total,1586.0,100.0,1209.14285714285,100.0,890.5714285714286
4186,2022-02-23,California,State,Total,1005.0,100.0,1101.42857142857,100.0,823.1428571428571
4198,2022-02-24,California,State,Total,785.0,100.0,997.0,100.0,786.8571428571429
4209,2022-02-25,California,State,Total,688.0,100.0,890.57142857142,100.0,791.2857142857143
4218,2022-02-26,California,State,Total,419.0,100.0,823.14285714285,100.0,646.7142857142857
4228,2022-02-27,California,State,Total,320.0,100.0,786.85714285714,100.0,581.5714285714286
4230,2022-02-28,California,State,Total,736.0,100.0,791.28571428571,100.0,535.1428571428571
4241,2022-03-01,California,State,Total,574.0,100.0,646.71428571428,100.0,504.85714285714283
4258,2022-03-02,California,State,Total,549.0,100.0,581.57142857142,100.0,482.57142857142856
4268,2022-03-03,California,State,Total,460.0,100.0,535.14285714285,100.0,468.14285714285717
4278,2022-03-04,California,State,Total,476.0,100.0,504.85714285714,100.0,433.0
4286,2022-03-05,California,State,Total,263.0,100.0,482.57142857142,100.0,418.85714285714283
4293,2022-03-06,California,State,Total,219.0,100.0,468.14285714285,100.0,405.0
4305,2022-03-07,California,State,Total,490.0,100.0,433.0,100.0,394.7142857142857
4310,2022-03-08,California,State,Total,475.0,100.0,418.85714285714,100.0,379.57142857142856
4327,2022-03-09,California,State,Total,452.0,100.0,405.0,100.0,372.14285714285717
4331,2022-03-10,California,State,Total,388.0,100.0,394.71428571428,100.0,369.2857142857143
4346,2022-03-11,California,State,Total,370.0,100.0,379.57142857142,100.0,351.42857142857144
4350,2022-03-12,California,State,Total,211.0,100.0,372.14285714285,100.0,321.57142857142856
4360,2022-03-13,California,State,Total,199.0,100.0,369.28571428571,100.0,299.0
4378,2022-03-14,California,State,Total,365.0,100.0,351.42857142857,100.0,286.2857142857143
4388,2022-03-15,California,State,Total,266.0,100.0,321.57142857142,100.0,280.14285714285717
4390,2022-03-16,California,State,Total,294.0,100.0,299.0,100.0,286.2857142857143
4406,2022-03-17,California,State,Total,299.0,100.0,286.28571428571,100.0,285.2857142857143
4416,2022-03-18,California,State,Total,327.0,100.0,280.14285714285,100.0,298.7142857142857
4421,2022-03-19,California,State,Total,254.0,100.0,286.28571428571,100.0,321.42857142857144
4433,2022-03-20,California,State,Total,192.0,100.0,285.28571428571,100.0,319.42857142857144
4449,2022-03-21,California,State,Total,459.0,100.0,298.71428571428,100.0,328.14285714285717
4456,2022-03-22,California,State,Total,425.0,100.0,321.42857142857,100.0,322.85714285714283
4462,2022-03-23,California,State,Total,280.0,100.0,319.42857142857,100.0,325.57142857142856
4471,2022-03-24,California,State,Total,360.0,100.0,328.14285714285,100.0,333.14285714285717
4487,2022-03-25,California,State,Total,290.0,100.0,322.85714285714,100.0,330.7142857142857
4490,2022-03-26,California,State,Total,273.0,100.0,325.57142857142,100.0,331.7142857142857
4506,2022-03-27,California,State,Total,245.0,100.0,333.14285714285,100.0,352.85714285714283
4515,2022-03-28,California,State,Total,442.0,100.0,330.71428571428,100.0,341.0
4528,2022-03-29,California,State,Total,432.0,100.0,331.71428571428,100.0,353.57142857142856
4535,2022-03-30,California,State,Total,428.0,100.0,352.85714285714,100.0,352.0
4541,2022-03-31,California,State,Total,277.0,100.0,341.0,100.0,354.85714285714283
4557,2022-04-01,California,State,Total,378.0,100.0,353.57142857142,100.0,381.57142857142856
4567,2022-04-02,California,State,Total,262.0,100.0,352.0,100.0,398.42857142857144
4576,2022-04-03,California,State,Total,265.0,100.0,354.85714285714,100.0,422.7142857142857
4589,2022-04-04,California,State,Total,629.0,100.0,381.57142857142,100.0,462.14285714285717
4595,2022-04-05,California,State,Total,550.0,100.0,398.42857142857,100.0,483.42857142857144
4603,2022-04-06,California,State,Total,598.0,100.0,422.71428571428,100.0,492.57142857142856
4612,2022-04-07,California,State,Total,553.0,100.0,462.14285714285,100.0,509.42857142857144
4621,2022-04-08,California,State,Total,527.0,100.0,483.42857142857,100.0,523.7142857142857
4630,2022-04-09,California,State,Total,326.0,100.0,492.57142857142,100.0,528.2857142857143
4643,2022-04-10,California,State,Total,383.0,100.0,509.42857142857,100.0,521.4285714285714
4653,2022-04-11,California,State,Total,729.0,100.0,523.71428571428,100.0,517.7142857142857
4663,2022-04-12,California,State,Total,582.0,100.0,528.28571428571,100.0,526.1428571428571
4675,2022-04-13,California,State,Total,550.0,100.0,521.42857142857,100.0,524.2857142857143
4688,2022-04-14,California,State,Total,527.0,100.0,517.71428571428,100.0,493.42857142857144
4691,2022-04-15,California,State,Total,586.0,100.0,526.14285714285,100.0,510.7142857142857
4707,2022-04-16,California,State,Total,313.0,100.0,524.28571428571,100.0,515.0
4710,2022-04-17,California,State,Total,167.0,100.0,493.42857142857,100.0,521.5714285714286
4724,2022-04-18,California,State,Total,850.0,100.0,510.71428571428,100.0,518.2857142857143
4738,2022-04-19,California,State,Total,612.0,100.0,515.0,100.0,518.0
4747,2022-04-20,California,State,Total,596.0,100.0,521.57142857142,100.0,540.2857142857143
4758,2022-04-21,California,State,Total,504.0,100.0,518.28571428571,100.0,579.7142857142857
4765,2022-04-22,California,State,Total,584.0,100.0,518.0,100.0,609.4285714285714
4777,2022-04-23,California,State,Total,469.0,100.0,540.28571428571,100.0,633.8571428571429
4781,2022-04-24,California,State,Total,443.0,100.0,579.71428571428,100.0,629.0
4799,2022-04-25,California,State,Total,1058.0,100.0,609.42857142857,100.0,630.4285714285714
4802,2022-04-26,California,State,Total,783.0,100.0,633.85714285714,100.0,616.4285714285714
4813,2022-04-27,California,State,Total,562.0,100.0,629.0,100.0,617.4285714285714
4826,2022-04-28,California,State,Total,514.0,100.0,630.42857142857,100.0,621.8571428571429
4837,2022-04-29,California,State,Total,486.0,100.0,616.42857142857,100.0,624.8571428571429
4847,2022-04-30,California,State,Total,476.0,100.0,617.42857142857,100.0,649.1428571428571
4857,2022-05-01,California,State,Total,474.0,100.0,621.85714285714,100.0,707.4285714285714
4866,2022-05-02,California,State,Total,1079.0,100.0,624.85714285714,100.0,768.7142857142857
4877,2022-05-03,California,State,Total,953.0,100.0,649.14285714285,100.0,809.1428571428571
4886,2022-05-04,California,State,Total,970.0,100.0,707.42857142857,100.0,816.1428571428571
4896,2022-05-05,California,State,Total,943.0,100.0,768.71428571428,100.0,818.8571428571429
4909,2022-05-06,California,State,Total,769.0,100.0,809.14285714285,100.0,843.0
4914,2022-05-07,California,State,Total,525.0,100.0,816.14285714285,100.0,847.5714285714286
4925,2022-05-08,California,State,Total,493.0,100.0,818.85714285714,100.0,856.0
4932,2022-05-09,California,State,Total,1248.0,100.0,843.0,100.0,852.5714285714286
4940,2022-05-10,California,State,Total,985.0,100.0,847.57142857142,100.0,849.1428571428571
4955,2022-05-11,California,State,Total,1029.0,100.0,856.0,100.0,864.1428571428571
4961,2022-05-12,California,State,Total,919.0,100.0,852.57142857142,100.0,870.5714285714286
4972,2022-05-13,California,State,Total,745.0,100.0,849.14285714285,100.0,874.0
4982,2022-05-14,California,State,Total,630.0,100.0,864.14285714285,100.0,884.8571428571429
4991,2022-05-15,California,State,Total,538.0,100.0,870.57142857142,100.0,877.0
5004,2022-05-16,California,State,Total,1272.0,100.0,874.0,100.0,863.5714285714286
5019,2022-05-17,California,State,Total,1061.0,100.0,884.85714285714,100.0,891.0
5024,2022-05-18,California,State,Total,974.0,100.0,877.0,100.0,906.0
5035,2022-05-19,California,State,Total,825.0,100.0,863.57142857142,100.0,942.4285714285714
5046,2022-05-20,California,State,Total,937.0,100.0,891.0,100.0,938.7142857142857
5056,2022-05-21,California,State,Total,735.0,100.0,906.0,100.0,968.5714285714286
5062,2022-05-22,California,State,Total,793.0,100.0,942.42857142857,100.0,995.5714285714286
5073,2022-05-23,California,State,Total,1246.0,100.0,938.71428571428,100.0,1039.0
5081,2022-05-24,California,State,Total,1270.0,100.0,968.57142857142,100.0,1072.857142857143
5094,2022-05-25,California,State,Total,1163.0,100.0,995.57142857142,100.0,1051.2857142857142
5109,2022-05-26,California,State,Total,1129.0,100.0,1039.0,100.0,1036.7142857142858
5114,2022-05-27,California,State,Total,1174.0,100.0,1072.85714285714,100.0,930.2857142857143
5120,2022-05-28,California,State,Total,584.0,100.0,1051.28571428571,100.0,995.5714285714286
5132,2022-05-29,California,State,Total,691.0,100.0,1036.71428571428,100.0,982.1428571428571
5149,2022-05-30,California,State,Total,501.0,100.0,930.28571428571,100.0,999.4285714285714
5156,2022-05-31,California,State,Total,1727.0,100.0,995.57142857142,100.0,984.2857142857143
5167,2022-06-01,California,State,Total,1069.0,100.0,982.14285714285,100.0,1014.7142857142857
5171,2022-06-02,California,State,Total,1250.0,100.0,999.42857142857,100.0,1019.4285714285714
5189,2022-06-03,California,State,Total,1068.0,100.0,984.28571428571,100.0,1161.4285714285713
5193,2022-06-04,California,State,Total,797.0,100.0,1014.71428571428,100.0,1095.4285714285713
5202,2022-06-05,California,State,Total,724.0,100.0,1019.42857142857,100.0,1072.4285714285713
5212,2022-06-06,California,State,Total,1495.0,100.0,1161.42857142857,100.0,1024.4285714285713
5229,2022-06-07,California,State,Total,1265.0,100.0,1095.42857142857,100.0,1000.4285714285714
5230,2022-06-08,California,State,Total,908.0,100.0,1072.42857142857,100.0,974.5714285714286
5245,2022-06-09,California,State,Total,914.0,100.0,1024.42857142857,100.0,960.5714285714286
5255,2022-06-10,California,State,Total,900.0,100.0,1000.42857142857,100.0,925.4285714285714
5267,2022-06-11,California,State,Total,616.0,100.0,974.57142857142,100.0,889.0
5274,2022-06-12,California,State,Total,626.0,100.0,960.57142857142,100.0,877.8571428571429
5287,2022-06-13,California,State,Total,1249.0,100.0,925.42857142857,100.0,871.8571428571429
5290,2022-06-14,California,State,Total,1010.0,100.0,889.0,100.0,840.7142857142857
5301,2022-06-15,California,State,Total,830.0,100.0,877.85714285714,100.0,828.4285714285714
5318,2022-06-16,California,State,Total,872.0,100.0,871.85714285714,100.0,824.7142857142857
5329,2022-06-17,California,State,Total,682.0,100.0,840.71428571428,100.0,772.0
5336,2022-06-18,California,State,Total,530.0,100.0,828.42857142857,100.0,756.7142857142857
5343,2022-06-19,California,State,Total,600.0,100.0,824.71428571428,100.0,763.7142857142857
5352,2022-06-20,California,State,Total,880.0,100.0,772.0,100.0,794.1428571428571
5365,2022-06-21,California,State,Total,903.0,100.0,756.71428571428,100.0,811.2857142857143
5372,2022-06-22,California,State,Total,879.0,100.0,763.71428571428,100.0,832.7142857142857
5385,2022-06-23,California,State,Total,1085.0,100.0,794.14285714285,100.0,847.7142857142857
5393,2022-06-24,California,State,Total,802.0,100.0,811.28571428571,100.0,971.2857142857143
5403,2022-06-25,California,State,Total,680.0,100.0,832.71428571428,100.0,1006.7142857142857
5416,2022-06-26,California,State,Total,705.0,100.0,847.71428571428,100.0,1036.4285714285713
5427,2022-06-27,California,State,Total,1745.0,100.0,971.28571428571,100.0,1082.857142857143
5431,2022-06-28,California,State,Total,1151.0,100.0,1006.71428571428,100.0,1170.0
5447,2022-06-29,California,State,Total,1087.0,100.0,1036.42857142857,100.0,1152.857142857143
5450,2022-06-30,California,State,Total,1410.0,100.0,1082.85714285714,100.0,1154.0
5469,2022-07-01,California,State,Total,1412.0,100.0,1170.0,100.0,977.1428571428571
5477,2022-07-02,California,State,Total,560.0,100.0,1152.85714285714,100.0,1070.5714285714287
5488,2022-07-03,California,State,Total,713.0,100.0,1154.0,100.0,1108.7142857142858
5496,2022-07-04,California,State,Total,507.0,100.0,977.14285714285,100.0,1094.5714285714287
5502,2022-07-05,California,State,Total,1805.0,100.0,1070.57142857142,100.0,1069.2857142857142
5511,2022-07-06,California,State,Total,1354.0,100.0,1108.71428571428,100.0,1092.5714285714287
5526,2022-07-07,California,State,Total,1311.0,100.0,1094.57142857142,100.0,1113.142857142857
5533,2022-07-08,California,State,Total,1235.0,100.0,1069.28571428571,100.0,1274.7142857142858
5541,2022-07-09,California,State,Total,723.0,100.0,1092.57142857142,100.0,1244.4285714285713
5550,2022-07-10,California,State,Total,857.0,100.0,1113.14285714285,100.0,1240.4285714285713
5562,2022-07-11,California,State,Total,1638.0,100.0,1274.71428571428,100.0,1223.857142857143
5574,2022-07-12,California,State,Total,1593.0,100.0,1244.42857142857,100.0,1211.5714285714287
5582,2022-07-13,California,State,Total,1326.0,100.0,1240.42857142857,100.0,1250.2857142857142
5595,2022-07-14,California,State,Total,1195.0,100.0,1223.85714285714,100.0,1272.142857142857
5607,2022-07-15,California,State,Total,1149.0,100.0,1211.57142857142,100.0,1277.2857142857142
5613,2022-07-16,California,State,Total,994.0,100.0,1250.28571428571,100.0,1272.0
5626,2022-07-17,California,State,Total,1010.0,100.0,1272.14285714285,100.0,1268.2857142857142
5630,2022-07-18,California,State,Total,1674.0,100.0,1277.28571428571,100.0,1249.7142857142858
5642,2022-07-19,California,State,Total,1556.0,100.0,1272.0,100.0,1279.142857142857
5658,2022-07-20,California,State,Total,1300.0,100.0,1268.28571428571,100.0,1212.0
5667,2022-07-21,California,State,Total,1065.0,100.0,1249.71428571428,100.0,1184.2857142857142
5678,2022-07-22,California,State,Total,1355.0,100.0,1279.14285714285,100.0,1169.2857142857142
5681,2022-07-23,California,State,Total,524.0,100.0,1212.0,100.0,1156.7142857142858
5694,2022-07-24,California,State,Total,816.0,100.0,1184.28571428571,100.0,1127.4285714285713
5705,2022-07-25,California,State,Total,1569.0,100.0,1169.28571428571,100.0,1105.2857142857142
5719,2022-07-26,California,State,Total,1468.0,100.0,1156.71428571428,100.0,1021.2857142857143
5720,2022-07-27,California,State,Total,1095.0,100.0,1127.42857142857,100.0,1032.2857142857142
5734,2022-07-28,California,State,Total,910.0,100.0,1105.28571428571,100.0,1043.7142857142858
5744,2022-07-29,California,State,Total,767.0,100.0,1021.28571428571,100.0,987.8571428571429
5758,2022-07-30,California,State,Total,601.0,100.0,1032.28571428571,100.0,937.2857142857143
5764,2022-07-31,California,State,Total,896.0,100.0,1043.71428571428,100.0,922.7142857142857
5776,2022-08-01,California,State,Total,1178.0,100.0,987.85714285714,100.0,940.1428571428571
5786,2022-08-02,California,State,Total,1114.0,100.0,937.28571428571,100.0,939.8571428571429
5799,2022-08-03,California,State,Total,993.0,100.0,922.71428571428,100.0,916.4285714285714
5808,2022-08-04,California,State,Total,1032.0,100.0,940.14285714285,100.0,865.7142857142857
5819,2022-08-05,California,State,Total,765.0,100.0,939.85714285714,100.0,815.7142857142857
5824,2022-08-06,California,State,Total,437.0,100.0,916.42857142857,100.0,792.4285714285714
5838,2022-08-07,California,State,Total,541.0,100.0,865.71428571428,100.0,777.5714285714286
5842,2022-08-08,California,State,Total,828.0,100.0,815.71428571428,100.0,760.2857142857143
5852,2022-08-09,California,State,Total,951.0,100.0,792.42857142857,100.0,772.7142857142857
5867,2022-08-10,California,State,Total,889.0,100.0,777.57142857142,100.0,808.0
5875,2022-08-11,California,State,Total,911.0,100.0,760.28571428571,100.0,794.5714285714286
5881,2022-08-12,California,State,Total,852.0,100.0,772.71428571428,100.0,806.7142857142857
5894,2022-08-13,California,State,Total,684.0,100.0,808.0,100.0,792.8571428571429
5905,2022-08-14,California,State,Total,447.0,100.0,794.57142857142,100.0,777.5714285714286
5917,2022-08-15,California,State,Total,913.0,100.0,806.71428571428,100.0,733.4285714285714
5925,2022-08-16,California,State,Total,854.0,100.0,792.85714285714,100.0,736.5714285714286
5937,2022-08-17,California,State,Total,782.0,100.0,777.57142857142,100.0,723.2857142857143
5940,2022-08-18,California,State,Total,602.0,100.0,733.42857142857,100.0,729.0
5959,2022-08-19,California,State,Total,874.0,100.0,736.57142857142,100.0,740.5714285714286
5961,2022-08-20,California,State,Total,591.0,100.0,723.28571428571,100.0,730.8571428571429
5976,2022-08-21,California,State,Total,487.0,100.0,729.0,100.0,730.1428571428571
5981,2022-08-22,California,State,Total,994.0,100.0,740.57142857142,100.0,713.7142857142857
5990,2022-08-23,California,State,Total,786.0,100.0,730.85714285714,100.0,673.4285714285714
6007,2022-08-24,California,State,Total,777.0,100.0,730.14285714285,100.0,665.8571428571429
6014,2022-08-25,California,State,Total,487.0,100.0,713.71428571428,100.0,670.0
6029,2022-08-26,California,State,Total,592.0,100.0,673.42857142857,100.0,655.5714285714286
6038,2022-08-27,California,State,Total,538.0,100.0,665.85714285714,100.0,659.7142857142857
6040,2022-08-28,California,State,Total,516.0,100.0,670.0,100.0,618.4285714285714
6053,2022-08-29,California,State,Total,893.0,100.0,655.57142857142,100.0,606.0
6067,2022-08-30,California,State,Total,815.0,100.0,659.71428571428,100.0,570.7142857142857
6072,2022-08-31,California,State,Total,488.0,100.0,618.42857142857,100.0,528.8571428571429
6080,2022-09-01,California,State,Total,400.0,100.0,606.0,100.0,505.7142857142857
6098,2022-09-02,California,State,Total,345.0,100.0,570.71428571428,100.0,389.57142857142856
6105,2022-09-03,California,State,Total,245.0,100.0,528.85714285714,100.0,370.14285714285717
6111,2022-09-04,California,State,Total,354.0,100.0,505.71428571428,100.0,354.14285714285717
6120,2022-09-05,California,State,Total,80.0,100.0,389.57142857142,100.0,340.0
6131,2022-09-06,California,State,Total,679.0,100.0,370.14285714285,100.0,337.2857142857143
6148,2022-09-07,California,State,Total,376.0,100.0,354.14285714285,100.0,327.0
6153,2022-09-08,California,State,Total,301.0,100.0,340.0,100.0,306.0
6163,2022-09-09,California,State,Total,326.0,100.0,337.28571428571,100.0,358.0
6172,2022-09-10,California,State,Total,173.0,100.0,327.0,100.0,309.7142857142857
6181,2022-09-11,California,State,Total,207.0,100.0,306.0,100.0,277.57142857142856
6191,2022-09-12,California,State,Total,444.0,100.0,358.0,100.0,264.57142857142856
6200,2022-09-13,California,State,Total,341.0,100.0,309.71428571428,100.0,251.0
6219,2022-09-14,California,State,Total,151.0,100.0,277.57142857142,100.0,249.71428571428572
6223,2022-09-15,California,State,Total,210.0,100.0,264.57142857142,100.0,249.28571428571428
6239,2022-09-16,California,State,Total,231.0,100.0,251.0,100.0,231.0
6244,2022-09-17,California,State,Total,164.0,100.0,249.71428571428,100.0,209.14285714285714
6258,2022-09-18,California,State,Total,204.0,100.0,249.28571428571,100.0,203.71428571428572
6267,2022-09-19,California,State,Total,316.0,100.0,231.0,100.0,189.42857142857142
6275,2022-09-20,California,State,Total,188.0,100.0,209.14285714285,100.0,180.11111111111111
6287,2022-09-21,California,State,Total,113.0,100.0,203.71428571428,100.0,180.11111111111111
6291,2022-09-22,California,State,Total,110.0,100.0,189.42857142857,100.0,180.11111111111111
6300,2022-09-23,California,State,Total,85.0,100.0,168.57142857142,100.0,180.11111111111111
2,2021-01-01,California,State,Beta,0.0,0.0,,,0.0
14,2021-01-02,California,State,Beta,0.0,0.0,,,0.0
20,2021-01-03,California,State,Beta,0.0,0.0,,,0.0
33,2021-01-04,California,State,Beta,0.0,0.0,,,0.0
46,2021-01-05,California,State,Beta,0.0,0.0,,,0.0
52,2021-01-06,California,State,Beta,0.0,0.0,,,0.0
64,2021-01-07,California,State,Beta,0.0,0.0,0.0,0.0,0.0
78,2021-01-08,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
85,2021-01-09,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
99,2021-01-10,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
104,2021-01-11,California,State,Beta,1.0,0.18,0.14285714285,0.034602076125,0.14285714285714285
117,2021-01-12,California,State,Beta,0.0,0.0,0.14285714285,0.037965072134,0.14285714285714285
129,2021-01-13,California,State,Beta,0.0,0.0,0.14285714285,0.035174111854,0.14285714285714285
131,2021-01-14,California,State,Beta,0.0,0.0,0.14285714285,0.031075201989,0.14285714285714285
143,2021-01-15,California,State,Beta,0.0,0.0,0.14285714285,0.027487630566,0.0
155,2021-01-16,California,State,Beta,0.0,0.0,0.14285714285,0.026055237103,0.0
168,2021-01-17,California,State,Beta,0.0,0.0,0.14285714285,0.0250501002,0.0
172,2021-01-18,California,State,Beta,0.0,0.0,0.0,0.0,0.0
187,2021-01-19,California,State,Beta,0.0,0.0,0.0,0.0,0.0
192,2021-01-20,California,State,Beta,0.0,0.0,0.0,0.0,0.0
200,2021-01-21,California,State,Beta,0.0,0.0,0.0,0.0,0.0
210,2021-01-22,California,State,Beta,0.0,0.0,0.0,0.0,0.0
223,2021-01-23,California,State,Beta,0.0,0.0,0.0,0.0,0.0
235,2021-01-24,California,State,Beta,0.0,0.0,0.0,0.0,0.0
240,2021-01-25,California,State,Beta,0.0,0.0,0.0,0.0,0.2857142857142857
256,2021-01-26,California,State,Beta,0.0,0.0,0.0,0.0,0.2857142857142857
266,2021-01-27,California,State,Beta,0.0,0.0,0.0,0.0,0.2857142857142857
275,2021-01-28,California,State,Beta,2.0,0.23,0.28571428571,0.085178875639,0.2857142857142857
283,2021-01-29,California,State,Beta,0.0,0.0,0.28571428571,0.079649542015,0.2857142857142857
293,2021-01-30,California,State,Beta,0.0,0.0,0.28571428571,0.077130736599,0.2857142857142857
303,2021-01-31,California,State,Beta,0.0,0.0,0.28571428571,0.071813285458,0.42857142857142855
316,2021-02-01,California,State,Beta,0.0,0.0,0.28571428571,0.057339449541,0.14285714285714285
328,2021-02-02,California,State,Beta,0.0,0.0,0.28571428571,0.047427080863,0.14285714285714285
332,2021-02-03,California,State,Beta,1.0,0.09,0.42857142857,0.06518904824,0.14285714285714285
340,2021-02-04,California,State,Beta,0.0,0.0,0.14285714285,0.023457658926,0.14285714285714285
354,2021-02-05,California,State,Beta,0.0,0.0,0.14285714285,0.023057412958,0.14285714285714285
361,2021-02-06,California,State,Beta,0.0,0.0,0.14285714285,0.021673168617,0.14285714285714285
374,2021-02-07,California,State,Beta,0.0,0.0,0.14285714285,0.021767522856,0.0
383,2021-02-08,California,State,Beta,0.0,0.0,0.14285714285,0.023239600279,0.0
398,2021-02-09,California,State,Beta,0.0,0.0,0.14285714285,0.027442371021,0.14285714285714285
401,2021-02-10,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
411,2021-02-11,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
426,2021-02-12,California,State,Beta,1.0,0.24,0.14285714285,0.031152647975,0.14285714285714285
434,2021-02-13,California,State,Beta,0.0,0.0,0.14285714285,0.03191828918,0.2857142857142857
446,2021-02-14,California,State,Beta,0.0,0.0,0.14285714285,0.032862306934,0.2857142857142857
451,2021-02-15,California,State,Beta,0.0,0.0,0.14285714285,0.035932447,0.2857142857142857
466,2021-02-16,California,State,Beta,1.0,0.19,0.28571428571,0.075159714393,0.14285714285714285
470,2021-02-17,California,State,Beta,0.0,0.0,0.28571428571,0.077881619938,0.14285714285714285
484,2021-02-18,California,State,Beta,0.0,0.0,0.28571428571,0.082270670506,0.14285714285714285
490,2021-02-19,California,State,Beta,0.0,0.0,0.14285714285,0.042372881356,0.2857142857142857
504,2021-02-20,California,State,Beta,0.0,0.0,0.14285714285,0.044111160124,0.14285714285714285
515,2021-02-21,California,State,Beta,0.0,0.0,0.14285714285,0.044964028777,0.14285714285714285
528,2021-02-22,California,State,Beta,1.0,0.33,0.28571428571,0.08745080892,0.14285714285714285
539,2021-02-23,California,State,Beta,0.0,0.0,0.14285714285,0.04854368932,0.14285714285714285
542,2021-02-24,California,State,Beta,0.0,0.0,0.14285714285,0.052882072977,0.14285714285714285
556,2021-02-25,California,State,Beta,0.0,0.0,0.14285714285,0.055679287305,0.14285714285714285
563,2021-02-26,California,State,Beta,0.0,0.0,0.14285714285,0.058997050147,0.0
573,2021-02-27,California,State,Beta,0.0,0.0,0.14285714285,0.060096153846,0.0
581,2021-02-28,California,State,Beta,0.0,0.0,0.14285714285,0.058548009368,0.0
597,2021-03-01,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
602,2021-03-02,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
615,2021-03-03,California,State,Beta,0.0,0.0,0.0,0.0,0.2857142857142857
628,2021-03-04,California,State,Beta,1.0,0.21,0.14285714285,0.039952057531,0.42857142857142855
638,2021-03-05,California,State,Beta,0.0,0.0,0.14285714285,0.035714285714,0.5714285714285714
645,2021-03-06,California,State,Beta,1.0,0.28,0.28571428571,0.06718172657,1.2857142857142858
651,2021-03-07,California,State,Beta,1.0,0.3,0.42857142857,0.094428706327,1.2857142857142858
667,2021-03-08,California,State,Beta,1.0,0.16,0.57142857142,0.113992590482,1.7142857142857142
679,2021-03-09,California,State,Beta,5.0,0.72,1.28571428571,0.248962655602,2.0
681,2021-03-10,California,State,Beta,0.0,0.0,1.28571428571,0.241092954728,1.8571428571428572
